property_id	property_name	source	snapshot	as_of_date	year	month	status	level	metric	value
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Aug	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Aug	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Aug	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Sep	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Sep	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Sep	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Oct	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Oct	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Oct	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Nov	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Nov	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Nov	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Dec	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Dec	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2026	Dec	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	Comp Set	OCC	0.008
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	Market	OCC	0.006
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	My Hotel	OCC	0.001
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	Comp Set	OCC	0.009
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	Market	OCC	0.005
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	Comp Set	OCC	0.003
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	Market	OCC	0.002
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	Comp Set	OCC	0.001
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	Market	OCC	0.001
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	Comp Set	OCC	0.002
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	Market	OCC	0.001
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	Comp Set	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	Market	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	Comp Set	RN	348
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	Market	RN	712
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	My Hotel	RN	4
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	Comp Set	RN	371
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	Market	RN	527
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	Comp Set	RN	109
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	Market	RN	246
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	Comp Set	RN	27
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	Market	RN	141
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	Comp Set	RN	89
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	Market	RN	154
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	Comp Set	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	Market	RN	3
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	My Hotel	OCC	0.01
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	Comp Set	OCC	0.183
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	Market	OCC	0.039
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	My Hotel	OCC	0.117
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	Comp Set	OCC	0.148
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	Market	OCC	0.07
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	My Hotel	OCC	0.015
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	Comp Set	OCC	0.054
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	Market	OCC	0.028
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	My Hotel	OCC	0.086
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	Comp Set	OCC	0.125
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	Market	OCC	0.056
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	Comp Set	OCC	0.068
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	Market	OCC	0.042
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	My Hotel	OCC	0.041
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	Comp Set	OCC	0.025
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	Market	OCC	0.01
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	My Hotel	RN	80
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	Comp Set	RN	7962
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	Market	RN	4602
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	My Hotel	RN	885
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	Comp Set	RN	5803
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	Market	RN	7447
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	My Hotel	RN	126
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	Comp Set	RN	2335
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	Market	RN	3356
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	My Hotel	RN	697
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	Comp Set	RN	5271
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	Market	RN	6381
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	Comp Set	RN	2956
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	Market	RN	4930
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	My Hotel	RN	301
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	Comp Set	RN	958
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	Market	RN	998
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	Market	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jan	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Feb	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Mar	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Apr	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	May	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-04	2026-05-04	2027	Jun	Tentative	Market	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	Comp Set	OCC	0.008
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	Market	OCC	0.007
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	My Hotel	OCC	0.001
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	Comp Set	OCC	0.011
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	Market	OCC	0.006
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	Comp Set	OCC	0.003
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	Market	OCC	0.002
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	Comp Set	OCC	0.001
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	Market	OCC	0.001
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	Comp Set	OCC	0.002
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	Market	OCC	0.001
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	My Hotel	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	Comp Set	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	Market	OCC	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	Comp Set	RN	360
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	Market	RN	790
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	My Hotel	RN	7
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	Comp Set	RN	448
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	Market	RN	627
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	Comp Set	RN	132
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	Market	RN	246
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	Comp Set	RN	27
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	Market	RN	143
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	Comp Set	RN	105
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	Market	RN	171
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	My Hotel	RN	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	Comp Set	RN	6
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	Market	RN	9
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	Market	ADR	-1
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Apr	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	May	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	My Hotel	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	Comp Set	ADR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jun	Definite	Market	ADR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Jan	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	My Hotel	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	Comp Set	RevPAR	
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Feb	Definite	Market	RevPAR	0
HDMSJ	Hacienda del Mar Los Cabos	D360	Snap-May-11	2026-05-11	2027	Mar	Definite	My Hotel	RevPAR	
